timestamp_utc,run_id,pg_version,query,phase,batch_index,copy_index,batchnum,runs,server_planning_ms,server_execution_ms,plan_nodes,scan_nodes,rows_out,rows_processed,rows_estimated,bytes_processed,rows_removed_filter,workers_launched,relations,shared_hit_blks,shared_read_blks,shared_dirtied_blks,shared_written_blks,temp_read_blks,temp_written_blks,failed,cpu_pkg_temp_c
2026-09-18T13:05:11Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10302.sql,measured,1,1,1,1,3.332,91.924,18,7,0,400005,10,14800040,5,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,4149,0,0,0,0,0,0,83.0
2026-09-18T13:05:15Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10303.sql,warmup,1,1,1,1,5.378,4126.955,25,7,10,44557960,10,1243260280,0,4,lineitem;orders;customer;partsupp;supplier;nation;part,143052,0,0,0,0,0,0,94.0
2026-09-18T13:05:20Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10303.sql,measured,1,1,1,1,5.834,4379.295,25,7,10,44557960,10,1243260280,0,4,lineitem;orders;customer;partsupp;supplier;nation;part,143053,0,0,0,0,0,0,93.0
2026-09-18T13:05:33Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10304.sql,warmup,1,1,1,1,3.055,13598.319,14,4,10,35431191,10,1259691537,0,4,lineitem;partsupp;supplier;part,37791745,0,0,0,34536,34541,0,95.0
2026-09-18T13:05:47Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10304.sql,measured,1,1,1,1,2.794,13902.816,14,4,10,35430389,10,1259613743,0,4,lineitem;partsupp;supplier;part,37791745,0,0,0,34535,34539,0,95.0
2026-09-18T13:05:59Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10305.sql,warmup,1,1,1,1,2.026,11596.073,14,4,100,61258927,100,2711916399,0,4,partsupp;supplier;part;lineitem,6782518,0,0,0,0,0,0,90.0
2026-09-18T13:06:11Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10305.sql,measured,1,1,1,1,2.038,11616.976,14,4,100,61258652,100,2711906224,0,4,partsupp;supplier;part;lineitem,6782513,0,0,0,0,0,0,85.0
2026-09-18T13:06:12Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10306.sql,warmup,1,1,1,1,1.429,1440.671,13,4,10,11651093,10,368378778,0,4,lineitem;orders;ixtest_orders_orderdate;part,143152,0,0,0,0,0,0,85.0
2026-09-18T13:06:14Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10306.sql,measured,1,1,1,1,1.440,1439.061,13,4,10,11651093,10,368378778,0,4,lineitem;orders;ixtest_orders_orderdate;part,143152,0,0,0,0,0,0,84.0
2026-09-18T13:06:15Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10307.sql,warmup,1,1,1,1,1.915,573.081,22,7,25,9189236,125,203943910,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation;region,140497,0,0,0,0,0,0,84.0
2026-09-18T13:06:15Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10307.sql,measured,1,1,1,1,2.478,636.976,22,7,25,9189236,125,203943910,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation;region,140497,0,0,0,0,0,0,94.0
2026-09-18T13:06:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10308.sql,warmup,1,1,1,1,2.325,185.425,19,5,5,2920415,5,67046110,0,3,partsupp;supplier;nation;region;part,22612,0,0,0,0,0,0,94.0
2026-09-18T13:06:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10308.sql,measured,1,1,1,1,2.529,189.660,19,5,5,2920415,5,67046110,0,3,partsupp;supplier;nation;region;part,22612,0,0,0,0,0,0,94.0
2026-09-18T13:06:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10309.sql,warmup,1,1,1,1,1.493,144.129,10,2,10,2001970,10,39720170,0,3,partsupp;part,21715,0,0,0,0,0,0,94.0
2026-09-18T13:06:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10309.sql,measured,1,1,1,1,0.990,114.653,10,2,10,2001970,10,39720170,0,3,partsupp;part,21715,0,0,0,0,0,0,94.0
2026-09-18T13:06:18Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10310.sql,warmup,1,1,1,1,3.946,1088.158,22,7,25,14985323,25,364561780,0,4,lineitem;orders;ixtest_orders_orderdate;partsupp;supplier;nation;part,142828,0,0,0,0,0,0,94.0
2026-09-18T13:06:19Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10310.sql,measured,1,1,1,1,2.999,1045.411,22,7,25,14985323,25,364561780,0,4,lineitem;orders;ixtest_orders_orderdate;partsupp;supplier;nation;part,142829,0,0,0,0,0,0,95.0
2026-09-18T13:06:20Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10311.sql,warmup,1,1,1,1,2.009,1693.077,19,5,10,22954315,10,628753360,0,4,lineitem;supplier;nation;orders;customer,140304,0,0,0,0,0,0,95.0
2026-09-18T13:06:22Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10311.sql,measured,1,1,1,1,2.017,1653.192,19,5,10,22954315,10,628753360,0,4,lineitem;supplier;nation;orders;customer,140304,0,0,0,0,0,0,94.0
2026-09-18T13:06:23Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10312.sql,warmup,1,1,1,1,1.957,275.567,20,6,10,2331516,10,24174066,0,2,customer;orders;lineitem;ixtest_lineitem_shipdate;supplier;nation,71689,0,0,0,0,0,0,94.0
2026-09-18T13:06:23Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10312.sql,measured,1,1,1,1,2.312,261.446,20,6,10,2331516,10,24174066,0,2,customer;orders;lineitem;ixtest_lineitem_shipdate;supplier;nation,71689,0,0,0,0,0,0,94.0
2026-09-18T13:06:30Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10313.sql,warmup,1,1,1,1,12.198,6584.845,21,9,10,11849041,10,376257180,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part;customer;orders,14901168,0,0,0,0,0,0,83.0
2026-09-18T13:06:36Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10313.sql,measured,1,1,1,1,8.539,6451.109,21,9,10,11849041,10,376257180,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part;customer;orders,14901168,0,0,0,0,0,0,83.0
2026-09-18T13:06:37Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10314.sql,warmup,1,1,1,1,1.434,1137.682,13,4,100,10922709,100,314792136,0,4,lineitem;orders;ixtest_orders_orderdate;part,143120,0,0,0,0,0,0,88.0
2026-09-18T13:06:39Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10314.sql,measured,1,1,1,1,1.437,1122.937,13,4,100,10922709,100,314792136,0,4,lineitem;orders;ixtest_orders_orderdate;part,143120,0,0,0,0,0,0,86.0
2026-09-18T13:06:39Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10315.sql,warmup,1,1,1,1,1.697,546.630,19,6,25,9183043,25,177441740,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation,140496,0,0,0,0,0,0,86.0
2026-09-18T13:06:40Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10315.sql,measured,1,1,1,1,2.309,594.218,19,6,25,9183043,25,177441740,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation,140496,0,0,0,0,0,0,94.0
2026-09-18T13:06:41Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10316.sql,warmup,1,1,1,1,3.772,935.791,24,8,2,6950365,3,173995072,23,4,partsupp;supplier;nation;lineitem;orders;ixtest_orders_orderdate;customer;part,2137846,0,0,0,0,0,0,88.0
2026-09-18T13:06:42Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10316.sql,measured,1,1,1,1,4.774,950.987,24,8,2,6950365,3,173995072,23,4,partsupp;supplier;nation;lineitem;orders;ixtest_orders_orderdate;customer;part,2137848,0,0,0,0,0,0,88.0
2026-09-18T13:06:57Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10317.sql,warmup,1,1,1,1,,,,,,,,,,,,,,,,,,1,80.0
2026-09-18T13:07:12Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10317.sql,measured,1,1,1,1,,,,,,,,,,,,,,,,,,1,81.0
2026-09-18T13:07:13Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10318.sql,warmup,1,1,1,1,1.914,544.881,20,6,10,9183038,10,177441450,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation,140496,0,0,0,0,0,0,81.0
2026-09-18T13:07:14Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10318.sql,measured,1,1,1,1,2.592,594.878,20,6,10,9183038,10,177441450,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation,140493,0,0,0,0,0,0,89.0
2026-09-18T13:07:14Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10319.sql,warmup,1,1,1,1,1.843,176.606,11,4,10,649074,10,21587638,0,2,part;orders;ixtest_orders_orderdate;lineitem,92453,0,0,0,0,0,0,89.0
2026-09-18T13:07:14Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10319.sql,measured,1,1,1,1,1.517,158.200,11,4,10,649074,10,21587638,0,2,part;orders;ixtest_orders_orderdate;lineitem,92453,0,0,0,0,0,0,89.0
2026-09-18T13:07:14Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/1032.sql,warmup,1,1,1,1,1.698,283.358,27,8,0,890032,95602,6900000,590032,0,orders;ixtest_orders_orderdate;customer;rankedorders;partsupp;lineitem;supplier,30132,117,0,0,0,0,0,89.0
2026-09-18T13:07:15Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/1032.sql,measured,1,1,1,1,1.697,222.813,27,8,0,890032,95602,6900000,590032,0,orders;ixtest_orders_orderdate;customer;rankedorders;partsupp;lineitem;supplier,30249,0,0,0,0,0,0,82.0
2026-09-18T13:07:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10320.sql,warmup,1,1,1,1,3.243,1347.941,18,7,10,4340374,10,119863270,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,82.0
2026-09-18T13:07:18Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10320.sql,measured,1,1,1,1,3.723,1322.155,18,7,10,4340374,10,119863270,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,81.0
2026-09-18T13:07:19Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10321.sql,warmup,1,1,1,1,0.689,868.448,5,2,10,2091366,10,24189904,0,0,lineitem;ixtest_lineitem_shipdate,105694,0,0,0,0,0,0,81.0
2026-09-18T13:07:19Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10321.sql,measured,1,1,1,1,0.701,857.916,5,2,10,2091366,10,24189904,0,0,lineitem;ixtest_lineitem_shipdate,105694,0,0,0,0,0,0,80.0
2026-09-18T13:07:21Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10322.sql,warmup,1,1,1,1,3.246,1727.525,19,7,10,16011163,10,457298976,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,87.0
2026-09-18T13:07:23Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10322.sql,measured,1,1,1,1,3.244,1724.110,19,7,10,16011163,10,457298976,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,87.0
2026-09-18T13:07:24Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10323.sql,warmup,1,1,1,1,3.367,1009.269,25,8,25,15497862,25,367144750,0,4,lineitem;orders;ixtest_orders_orderdate;customer;partsupp;supplier;nation;part,143245,0,0,0,0,0,0,93.0
2026-09-18T13:07:25Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10323.sql,measured,1,1,1,1,3.366,1039.996,25,8,25,15497862,25,367144750,0,4,lineitem;orders;ixtest_orders_orderdate;customer;partsupp;supplier;nation;part,143245,0,0,0,0,0,0,95.0
2026-09-18T13:07:28Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10324.sql,warmup,1,1,1,1,5.918,2617.935,18,7,10,8374705,10,273761097,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,6607044,0,0,0,0,0,0,86.0
2026-09-18T13:07:31Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10324.sql,measured,1,1,1,1,5.437,2705.620,18,7,10,8374705,10,273761097,4,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,6607044,0,0,0,0,0,0,90.0
2026-09-18T13:07:33Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10325.sql,warmup,1,1,1,1,6.973,1685.753,19,7,100,7740251,74,173545395,1,4,lineitem;ixtest_lineitem_shipdate;partsupp;orders;customer;part;supplier,8536441,0,0,0,0,0,0,94.0
2026-09-18T13:07:34Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10325.sql,measured,1,1,1,1,9.295,1658.180,19,7,100,7740214,74,173542842,1,4,lineitem;ixtest_lineitem_shipdate;partsupp;orders;customer;part;supplier,8536440,0,0,0,0,0,0,93.0
2026-09-18T13:07:36Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10326.sql,warmup,1,1,1,1,3.317,1341.600,18,7,10,4339584,10,119834000,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,90.0
2026-09-18T13:07:37Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10326.sql,measured,1,1,1,1,3.302,1346.213,18,7,10,4339584,10,119834000,29,4,partsupp;region;nation;supplier;ixtest_supplier_nationkey;lineitem;part,5295864,0,0,0,0,0,0,88.0
2026-09-18T13:07:38Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10327.sql,warmup,1,1,1,1,4.088,1073.997,23,7,10,15015211,10,365487480,0,4,lineitem;orders;ixtest_orders_orderdate;partsupp;supplier;nation;part,142825,0,0,0,0,0,0,93.0
2026-09-18T13:07:40Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10327.sql,measured,1,1,1,1,3.746,1056.423,23,7,10,15015211,10,365487480,0,4,lineitem;orders;ixtest_orders_orderdate;partsupp;supplier;nation;part,142826,0,0,0,0,0,0,95.0
2026-09-18T13:07:41Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10328.sql,warmup,1,1,1,1,1.413,1221.282,10,3,100,5010200,100,295721400,0,0,part;partsupp;supplier,54560,0,0,0,0,0,0,95.0
2026-09-18T13:07:42Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10328.sql,measured,1,1,1,1,1.500,1206.660,10,3,100,5010200,100,295721400,0,0,part;partsupp;supplier,54560,0,0,0,0,0,0,94.0
2026-09-18T13:07:43Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10329.sql,warmup,1,1,1,1,1.552,522.570,17,5,10,8273023,10,156320910,0,4,lineitem;orders;ixtest_orders_orderdate;customer;nation,142565,0,0,0,0,0,0,94.0
2026-09-18T13:07:43Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10329.sql,measured,1,1,1,1,1.553,528.574,17,5,10,8273023,10,156320910,0,4,lineitem;orders;ixtest_orders_orderdate;customer;nation,142566,0,0,0,0,0,0,95.0
2026-09-18T13:07:48Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/1033.sql,warmup,1,1,1,1,2.063,4324.712,32,9,200,16985966,1666675,659505178,5,4,nation;nc;partsupp;supplier;tp;lineitem;part,139319,0,0,0,0,0,0,86.0
2026-09-18T13:07:52Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/1033.sql,measured,1,1,1,1,1.797,4225.722,32,9,200,16984725,1666675,659420346,5,4,nation;nc;partsupp;supplier;tp;lineitem;part,139319,0,0,0,0,0,0,91.0
2026-09-18T13:07:54Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10330.sql,warmup,1,1,1,1,2.448,1710.058,20,7,25,1371365,25,14071052,34,2,part;partsupp;nation;region;supplier;ixtest_supplier_nationkey;lineitem,5293961,0,0,0,0,0,0,96.0
2026-09-18T13:07:56Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10330.sql,measured,1,1,1,1,2.850,1727.608,20,7,25,1371365,25,14071052,34,2,part;partsupp;nation;region;supplier;ixtest_supplier_nationkey;lineitem,5293961,0,0,0,0,0,0,92.0
2026-09-18T13:07:57Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10332.sql,warmup,1,1,1,1,2.523,1213.909,20,6,10,9204341,10,242534620,0,4,lineitem;ixtest_lineitem_shipdate;partsupp;supplier;nation;part,109740,0,0,0,0,0,0,96.0
2026-09-18T13:07:58Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10332.sql,measured,1,1,1,1,2.547,1076.755,20,6,10,9204341,10,242534620,0,4,lineitem;ixtest_lineitem_shipdate;partsupp;supplier;nation;part,109740,0,0,0,0,0,0,97.0
2026-09-18T13:08:06Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10333.sql,warmup,1,1,1,1,4.384,7710.876,16,6,199977,30467131,724,1002125078,1,4,lineitem;partsupp;orders;part;customer;supplier,40584504,0,0,0,0,0,0,90.0
2026-09-18T13:08:14Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10333.sql,measured,1,1,1,1,4.049,8243.580,16,6,199977,30467131,724,1002125078,1,4,lineitem;partsupp;orders;part;customer;supplier,40584504,0,0,0,0,0,0,90.0
2026-09-18T13:08:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10334.sql,warmup,1,1,1,1,1.844,1850.599,19,5,10,22954315,10,628753360,0,4,lineitem;supplier;nation;orders;customer,140304,0,0,0,0,0,0,94.0
2026-09-18T13:08:18Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10334.sql,measured,1,1,1,1,2.187,1884.445,19,5,10,22954315,10,628753360,0,4,lineitem;supplier;nation;orders;customer,140304,0,0,0,0,0,0,90.0
2026-09-18T13:08:18Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10335.sql,warmup,1,1,1,1,1.242,203.144,5,2,10,204250,10,3033384,0,0,lineitem;ixtest_lineitem_shipdate,41737,0,0,0,0,0,0,90.0
2026-09-18T13:08:19Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10335.sql,measured,1,1,1,1,0.713,194.205,5,2,10,204250,10,3033384,0,0,lineitem;ixtest_lineitem_shipdate,41737,0,0,0,0,0,0,90.0
2026-09-18T13:08:21Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10336.sql,warmup,1,1,1,1,1.895,1831.988,19,5,10,22954315,10,628753360,0,4,lineitem;supplier;nation;orders;customer,140304,0,0,0,0,0,0,96.0
2026-09-18T13:08:23Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10336.sql,measured,1,1,1,1,2.153,1842.809,19,5,10,22954315,10,628753360,0,4,lineitem;supplier;nation;orders;customer,140304,0,0,0,0,0,0,90.0
2026-09-18T13:08:24Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10337.sql,warmup,1,1,1,1,1.353,928.209,15,4,10,3320385,10,161619940,0,3,partsupp;supplier;nation;region,18505,0,0,0,0,0,0,93.0
2026-09-18T13:08:25Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10337.sql,measured,1,1,1,1,1.089,898.608,15,4,10,3320385,10,161619940,0,3,partsupp;supplier;nation;region,18505,0,0,0,0,0,0,90.0
2026-09-18T13:08:27Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10338.sql,warmup,1,1,1,1,3.031,2223.000,19,6,10,16315814,10,535134562,0,4,lineitem;orders;ixtest_orders_orderdate;partsupp;supplier;part,145409,0,0,0,1428,2542,0,93.0
2026-09-18T13:08:29Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10338.sql,measured,1,1,1,1,3.090,2156.869,19,6,10,16314402,10,534997598,0,4,lineitem;orders;ixtest_orders_orderdate;partsupp;supplier;part,145409,0,0,0,1429,2543,0,96.0
2026-09-18T13:08:34Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10339.sql,warmup,1,1,1,1,2.666,4280.977,21,6,25,42757965,25,1230060570,0,4,lineitem;orders;partsupp;supplier;nation;part,120606,0,0,0,0,0,0,91.0
2026-09-18T13:08:38Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10339.sql,measured,1,1,1,1,3.270,4373.190,21,6,25,42757965,25,1230060570,0,4,lineitem;orders;partsupp;supplier;nation;part,120606,0,0,0,0,0,0,90.0
2026-09-18T13:08:43Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10340.sql,warmup,1,1,1,1,5.099,5135.147,19,6,10,20000454,10,436143854,1,4,lineitem;partsupp;orders;customer;supplier;nation,29603268,0,0,0,0,0,0,90.0
2026-09-18T13:08:48Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10340.sql,measured,1,1,1,1,4.863,5086.658,19,6,10,20000454,10,436143854,1,4,lineitem;partsupp;orders;customer;supplier;nation,29603268,0,0,0,0,0,0,91.0
2026-09-18T13:08:49Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10341.sql,warmup,1,1,1,1,2.039,589.916,20,6,10,9183038,10,177441450,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation,140495,0,0,0,0,0,0,91.0
2026-09-18T13:08:50Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10341.sql,measured,1,1,1,1,3.340,633.256,20,6,10,9183038,10,177441450,0,4,lineitem;orders;ixtest_orders_orderdate;customer;supplier;nation,140495,0,0,0,0,0,0,95.0
2026-09-18T13:08:56Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10342.sql,warmup,1,1,1,1,4.173,5919.880,18,5,10,44897551,10,1647125047,0,4,lineitem;orders;partsupp;supplier;part,123186,0,0,0,15034,27801,0,95.0
2026-09-18T13:09:02Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10342.sql,measured,1,1,1,1,2.867,5832.119,18,5,10,44897739,10,1647143283,0,4,lineitem;orders;partsupp;supplier;part,123186,0,0,0,15005,27770,0,92.0
2026-09-18T13:09:02Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10344.sql,warmup,1,1,1,1,5.785,543.329,18,6,100,1504611,100,47183168,28370,0,customer;orders;lineitem;part;partsupp;supplier,257703,0,0,0,0,0,0,92.0
2026-09-18T13:09:03Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10344.sql,measured,1,1,1,1,5.718,536.793,18,6,100,1504611,100,47183168,28370,0,customer;orders;lineitem;part;partsupp;supplier,257703,0,0,0,0,0,0,90.0
2026-09-18T13:09:05Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10345.sql,warmup,1,1,1,1,1.879,1668.523,19,5,10,22954315,10,628753360,0,4,lineitem;supplier;nation;orders;customer,140304,0,0,0,0,0,0,98.0
2026-09-18T13:09:07Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10345.sql,measured,1,1,1,1,2.035,1744.051,19,5,10,22954315,10,628753360,0,4,lineitem;supplier;nation;orders;customer,140304,0,0,0,0,0,0,95.0
2026-09-18T13:09:08Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10346.sql,warmup,1,1,1,1,0.741,895.738,5,2,10,2093813,10,24221996,0,0,lineitem;ixtest_lineitem_shipdate,105714,0,0,0,0,0,0,95.0
2026-09-18T13:09:09Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10346.sql,measured,1,1,1,1,0.705,878.886,5,2,10,2093813,10,24221996,0,0,lineitem;ixtest_lineitem_shipdate,105714,0,0,0,0,0,0,87.0
2026-09-18T13:09:09Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10347.sql,warmup,1,1,1,1,0.688,308.270,6,2,4,1829987,6,14641664,0,4,lineitem;ixtest_lineitem_shipdate,105855,0,0,0,0,0,0,87.0
2026-09-18T13:09:09Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10347.sql,measured,1,1,1,1,0.981,327.112,6,2,4,1829987,6,14641664,0,4,lineitem;ixtest_lineitem_shipdate,105855,0,0,0,0,0,0,87.0
2026-09-18T13:09:11Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10348.sql,warmup,1,1,1,1,1.616,1401.136,10,3,10,5010020,10,289301980,0,0,part;partsupp;supplier,54557,0,0,0,0,0,0,96.0
2026-09-18T13:09:12Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10348.sql,measured,1,1,1,1,1.293,1367.641,10,3,10,5010020,10,289301980,0,0,part;partsupp;supplier,54557,0,0,0,0,0,0,96.0
2026-09-18T13:09:13Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10349.sql,warmup,1,1,1,1,1.687,161.070,11,4,10,664645,10,22068155,0,2,part;orders;ixtest_orders_orderdate;lineitem,95405,0,0,0,0,0,0,96.0
2026-09-18T13:09:13Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10349.sql,measured,1,1,1,1,1.427,160.734,11,4,10,664645,10,22068155,0,2,part;orders;ixtest_orders_orderdate;lineitem,95405,0,0,0,0,0,0,96.0
2026-09-18T13:09:13Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/1035.sql,warmup,1,1,1,1,2.286,53.812,27,9,0,1,1639,8,5,0,lineitem;partsupp;part;orders;customer;nation;region;supplier;ixtest_supplier_nationkey,5,0,0,0,0,0,0,96.0
2026-09-18T13:09:13Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/1035.sql,measured,1,1,1,1,2.262,52.735,27,9,0,1,1639,8,5,0,lineitem;partsupp;part;orders;customer;nation;region;supplier;ixtest_supplier_nationkey,5,0,0,0,0,0,0,96.0
2026-09-18T13:09:15Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10350.sql,warmup,1,1,1,1,2.509,1322.694,20,7,3750,3515558,3750,81441252,29,4,partsupp;nation;region;supplier;ixtest_supplier_nationkey;lineitem;part,5170765,0,0,0,0,0,0,92.0
2026-09-18T13:09:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10350.sql,measured,1,1,1,1,3.260,1359.067,20,7,3750,3515600,3750,81443940,29,4,partsupp;nation;region;supplier;ixtest_supplier_nationkey;lineitem;part,5170764,0,0,0,0,0,0,88.0
2026-09-18T13:09:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10351.sql,warmup,1,1,1,1,0.698,79.278,5,2,1,455572,1,1822600,0,3,orders;ixtest_orders_orderdate,26389,0,0,0,0,0,0,88.0
2026-09-18T13:09:16Z,441C7C3B0720E82F,18.4,queries/tpch/SQLStorm/10351.sql,measured,1,1,1,1,1.834,84.061,5,2,1,455572,1,1822600,0,3,orders;ixtest_orders_orderdate,26389,0,0,0,0,0,0,88.0
